PersonId,DoBAssigned,Sex
1152,1965-01-01,Female
1153,1940-01-01,Female
1154,1975-01-01,Male
1155,1992-01-01,Male
1156,1986-01-01,Female
1157,1939-01-01,Female
1158,1972-01-01,Male
1159,1988-01-01,Male
1160,1947-01-01,Male
1161,1987-01-01,Female
1162,1966-01-01,Male
1163,1997-01-01,Female
1164,1970-01-01,Female
1165,1984-01-01,Female
1166,1981-01-01,Female
1167,1961-01-01,Female
1168,1983-01-01,Female
1169,1981-01-01,Female
1170,1972-01-01,Female
1171,1975-01-01,Female
1172,1900-01-01,Female
1173,1979-01-01,Male
1174,1983-01-01,Male
1175,2000-01-01,Female
1176,1978-01-01,Female
1177,1968-01-01,Female
1178,1967-01-01,Female
1179,1995-01-01,Female
1180,1980-01-01,Female
1181,1958-01-01,Male
1182,1967-01-01,Female
1183,1988-01-01,Female
1184,1988-01-01,Male
1185,1977-01-01,Female
1186,2001-01-01,Female
1187,1954-01-01,Male
1188,1998-01-01,Female
1189,1966-01-01,Female
1190,1993-01-01,Male
1191,2001-01-01,Female
1192,1991-01-01,Female
1193,1950-01-01,Male
1194,1994-01-01,Female
1195,1975-01-01,Female
1196,1922-01-01,Female
1197,1967-01-01,Female
1198,1992-01-01,Female
1199,1992-01-01,Female
1200,1910-01-01,Female
1201,1988-01-01,Male
1202,1980-01-01,Female
1203,1997-01-01,Male
1204,1959-01-01,Female
1205,1970-01-01,Female
1206,1976-01-01,Male
1207,1946-01-01,Male
1208,1967-01-01,Female
1209,1942-01-01,Male
1210,2001-01-01,Male
1211,1984-01-01,Male
1212,1980-01-01,Female
1213,1990-01-01,Female
1214,1993-01-01,Male
1215,1913-01-01,Male
1216,1962-01-01,Male
1217,1961-01-01,Male
1218,1923-01-01,Male
1219,1982-01-01,Female
1220,1963-01-01,Female
1221,1948-01-01,Male
1222,1999-01-01,Male
1223,1992-01-01,Male
1224,1997-01-01,Female
1225,1977-01-01,Female
1226,1978-01-01,Female
1227,1956-01-01,Female
1228,1986-01-01,Female
1229,1992-01-01,Male
1230,1976-01-01,Female
1231,1948-01-01,Female
1232,1990-01-01,Female
1233,1976-01-01,Male
1234,1979-01-01,Male
1235,1998-01-01,Male
1236,1962-01-01,Male
1237,1990-01-01,Male
1238,1926-01-01,Female
1239,1997-01-01,Male
1240,1998-01-01,Female
1241,1942-01-01,Female
1242,1955-01-01,Male
1243,1988-01-01,Female
1244,2001-01-01,Male
1245,1977-01-01,Male
1246,1992-01-01,Male
1247,1981-01-01,Male
1248,2000-01-01,Female
1249,1993-01-01,Female
1250,1941-01-01,Male
1251,1956-01-01,Female
1252,1979-01-01,Female
1253,1990-01-01,Male
1254,1989-01-01,Female
1255,1961-01-01,Female
1256,1964-01-01,Male
1257,1974-01-01,Female
1258,1940-01-01,Female
1259,1954-01-01,Female
1260,1949-01-01,Female
1261,1943-01-01,Female
1262,1980-01-01,Female
1263,1994-01-01,Male
1264,1920-01-01,Female
1265,1976-01-01,Female
1266,1988-01-01,Female
1267,1980-01-01,Male
1268,1976-01-01,Female
1269,1997-01-01,Female
1270,2001-01-01,Male
1271,1933-01-01,Female
1272,2001-01-01,Male
1273,1978-01-01,Female
1274,1965-01-01,Male
1275,1957-01-01,Female
1276,1949-01-01,Male
1277,1997-01-01,Male
1278,1973-01-01,Male
1279,1989-01-01,Male
1280,1998-01-01,Female
1281,1982-01-01,Male
1282,1986-01-01,Male
1283,1998-01-01,Male
1284,1978-01-01,Female
1285,2001-01-01,Male
1286,1943-01-01,Male
1287,1957-01-01,Male
1288,1956-01-01,Female
1289,1915-01-01,Female
1290,1998-01-01,Male
1291,1966-01-01,Female
1292,1987-01-01,Female
1293,1961-01-01,Female
1294,1941-01-01,Male
1295,1981-01-01,Female
1296,1946-01-01,Male
1297,1980-01-01,Female
1298,1978-01-01,Male
1299,1974-01-01,Female
1300,1921-01-01,Female
1301,1998-01-01,Female
1302,1984-01-01,Female
1303,1999-01-01,Female
1304,1962-01-01,Male
1305,2000-01-01,Female
1306,1975-01-01,Female
1307,1979-01-01,Female
1308,1972-01-01,Female
1309,1930-01-01,Female
1310,1988-01-01,Female
1311,1957-01-01,Female
1312,1948-01-01,Female
1313,1993-01-01,Female
1314,1975-01-01,Male
1315,1991-01-01,Male
1316,1990-01-01,Female
1317,1975-01-01,Male
1318,1995-01-01,Female
1319,1976-01-01,Male
1320,1913-01-01,Female
1321,1994-01-01,Male
1322,1953-01-01,Male
1323,1990-01-01,Female
1324,1952-01-01,Female
1325,1968-01-01,Female
1326,1964-01-01,Female
1327,1979-01-01,Female
1328,1906-01-01,Female
1329,1974-01-01,Male
1330,1978-01-01,Female
1331,1978-01-01,Female
1332,1997-01-01,Female
1333,1963-01-01,Male
1334,1990-01-01,Male
1335,1964-01-01,Male
1336,1970-01-01,Female
1337,1985-01-01,Male
1338,1965-01-01,Male
1339,2000-01-01,Male
1340,1961-01-01,Male
1341,1962-01-01,Male
1342,1962-01-01,Female
1343,1909-01-01,Female
1344,1932-01-01,Female
1345,1969-01-01,Female
1346,1993-01-01,Female
1347,1975-01-01,Female
1348,1978-01-01,Male
1349,1982-01-01,Male
1350,1967-01-01,Female
1351,1984-01-01,Female
1352,1934-01-01,Female
1353,1930-01-01,Male
1354,1996-01-01,Male
1355,1962-01-01,Female
1356,1976-01-01,Female
1357,1974-01-01,Male
1358,1995-01-01,Female
1359,1999-01-01,Female
1360,1995-01-01,Female
1361,1965-01-01,Female
1362,1997-01-01,Female
1363,1989-01-01,Male
1364,1976-01-01,Male
1365,1951-01-01,Male
1366,1994-01-01,Female
1367,1962-01-01,Male
1368,1981-01-01,Female
1369,2001-01-01,Female
1370,1995-01-01,Female
1371,1998-01-01,Female
1372,1985-01-01,Female
1373,1980-01-01,Female
1374,1978-01-01,Female
1375,1978-01-01,Male
1376,1973-01-01,Male
1377,1934-01-01,Male
1378,1958-01-01,Female
1379,1995-01-01,Female
1380,1996-01-01,Female
1381,1955-01-01,Female
1382,1971-01-01,Male
1383,1990-01-01,Female
1384,1971-01-01,Female
1385,1987-01-01,0
1386,1981-01-01,Female
1387,1953-01-01,Female
1388,1984-01-01,Male
1389,1956-01-01,Female
1390,1963-01-01,Female
1391,1995-01-01,Female
1392,2000-01-01,Male
1393,1974-01-01,Female
1394,1963-01-01,Female
1395,1961-01-01,Male
1396,1970-01-01,Female
1397,1988-01-01,Female
1398,1952-01-01,Female
1399,1963-01-01,Female
1400,1965-01-01,Male
1401,1981-01-01,Female
1402,1998-01-01,Male
1403,1944-01-01,Female
1404,1998-01-01,Female
1405,2002-01-01,Male
1406,1968-01-01,Female
1407,1986-01-01,Male
1408,1950-01-01,Male
1409,1967-01-01,Male
1410,1972-01-01,Male
1411,1951-01-01,Female
1412,1998-01-01,Male
1413,1967-01-01,Male
1414,1992-01-01,Male
1415,1955-01-01,Male
1416,1930-01-01,Male
1417,1962-01-01,Female
1418,1969-01-01,Female
1419,1987-01-01,Male
1420,1999-01-01,Female
1421,1967-01-01,Male
1422,1979-01-01,Female
1423,1991-01-01,Female
1424,1994-01-01,Male
1425,1961-01-01,Female
1426,1999-01-01,Male
1427,1964-01-01,Female
1428,1985-01-01,Male
1429,2001-01-01,Male
1430,1972-01-01,Female
1431,1999-01-01,Male
1432,1953-01-01,Male
1433,1975-01-01,Male
1434,1940-01-01,Male
1435,1971-01-01,Female
1436,1969-01-01,Male
1437,1974-01-01,Female
1438,1961-01-01,Female
1439,1982-01-01,Female
1440,1946-01-01,Female
1441,1935-01-01,Female
1442,1919-01-01,Female
1443,1981-01-01,Female
1444,1941-01-01,Female
1445,1983-01-01,Female
1446,1944-01-01,Female
1447,1984-01-01,Female
1448,1967-01-01,Female
1449,1984-01-01,Female
1450,1968-01-01,Male
1451,1993-01-01,Male
1452,1960-01-01,Male
1453,1994-01-01,Male
1454,1923-01-01,Female
1455,1999-01-01,Male
1456,1995-01-01,Male
1457,1972-01-01,Female
1458,1969-01-01,Female
1459,1992-01-01,Male
1460,1977-01-01,Male
1461,1954-01-01,Male
1462,1994-01-01,Male
1463,1954-01-01,Male
1464,1990-01-01,Male
1465,1992-01-01,Male
1466,1980-01-01,Male
1467,1997-01-01,Male
1468,1994-01-01,Male
1469,1984-01-01,Male
1470,1933-01-01,Female
1471,1976-01-01,Male
1472,1949-01-01,Female
1473,1937-01-01,Female
1474,1995-01-01,Male
1475,1968-01-01,Female
1476,1956-01-01,Female
1477,1946-01-01,Female
1478,1969-01-01,Female
1479,1974-01-01,Male
1480,1987-01-01,Male
1481,1983-01-01,Female
1482,1985-01-01,Female
1483,1962-01-01,Female
1484,1970-01-01,Female
1485,1967-01-01,Male
1486,1968-01-01,Male
1487,1988-01-01,Female
1488,1946-01-01,Male
1489,1984-01-01,Female
1490,1981-01-01,Female
1491,1990-01-01,Female
1492,1999-01-01,Female
1493,1973-01-01,Female
1494,2002-01-01,Male
1495,1994-01-01,Male
1496,1987-01-01,Male
1497,1977-01-01,Female
1498,1999-01-01,Female
1499,1959-01-01,Female
1500,2001-01-01,Male
1501,1960-01-01,Female
1502,1995-01-01,Male
1503,1965-01-01,Female
1504,1953-01-01,Female
1505,1930-01-01,Male
1506,1947-01-01,Female
1507,1964-01-01,Male
1508,1974-01-01,Female
1509,1967-01-01,Female
1510,2001-01-01,0
1511,1988-01-01,Male
1512,1962-01-01,Female
1513,1981-01-01,Female
1514,1990-01-01,Male
1515,1980-01-01,Female
1516,1970-01-01,Female
1517,1967-01-01,Female
1518,1971-01-01,Female
1519,1968-01-01,Female
1520,1967-01-01,Female
1521,1977-01-01,Female
1522,1968-01-01,Female
1523,1951-01-01,Female
1524,1999-01-01,Male
1525,1987-01-01,Male
1526,1948-01-01,Female
1527,1973-01-01,Female
1528,1991-01-01,Female
1529,1968-01-01,Female
1530,1989-01-01,Female
1531,1948-01-01,Female
1532,1998-01-01,Male
1533,2000-01-01,Male
1534,1979-01-01,Male
1535,1992-01-01,Male
1536,1942-01-01,Female
1537,1993-01-01,Female
1538,1974-01-01,Female
1539,1965-01-01,Male
1540,1972-01-01,Female
1541,1959-01-01,Female
1542,1970-01-01,Female
1543,1962-01-01,Male
1544,1975-01-01,Male
1545,1975-01-01,Female
1546,1992-01-01,Male
1547,1975-01-01,Female
1548,1975-01-01,Male
1549,1993-01-01,Male
1550,1971-01-01,Male
1551,1983-01-01,Male
1552,1924-01-01,Male
1553,1962-01-01,Male
1554,1979-01-01,Female
1555,1958-01-01,Female
1556,1958-01-01,Male
1557,1992-01-01,Male
1558,1938-01-01,Female
1559,1966-01-01,Male
1560,1987-01-01,Male
1561,1969-01-01,Female
1562,1922-01-01,Male
1563,1995-01-01,Female
1564,1954-01-01,Male
1565,1996-01-01,Female
1566,1922-01-01,Female
1567,1999-01-01,Female
1568,1979-01-01,Female
1569,1985-01-01,Male
1570,1994-01-01,Female
1571,1923-01-01,Female
1572,1992-01-01,Male
1573,1963-01-01,Male
1574,1984-01-01,Male
1575,1970-01-01,Male
1576,1987-01-01,Male
1577,1962-01-01,Female
1578,1963-01-01,Female
1579,1954-01-01,Female
1580,1937-01-01,Female
1581,1967-01-01,Male
1582,2001-01-01,Female
1583,1959-01-01,Female
1584,1977-01-01,Male
1585,2001-01-01,Male
1586,1989-01-01,Female
1587,1999-01-01,Male
1588,1956-01-01,Female
1589,1980-01-01,Female
1590,1973-01-01,Female
1591,1979-01-01,Female
1592,1945-01-01,Female
1593,1950-01-01,Male
1594,1951-01-01,Female
1595,1953-01-01,Male
1596,1959-01-01,Female
1597,1992-01-01,Female
1598,1997-01-01,Female
1599,1985-01-01,Female
1600,1957-01-01,Female
1601,1947-01-01,Female
1602,1964-01-01,Female
1603,1973-01-01,Female
1604,1933-01-01,Female
1605,1961-01-01,Female
1606,1958-01-01,Female
1607,1968-01-01,Female
1608,1979-01-01,Female
1609,1994-01-01,Female
1610,1945-01-01,Female
1611,1967-01-01,Male
1612,1989-01-01,Male
1613,1974-01-01,Female
1614,1938-01-01,Male
1615,1979-01-01,Male
1616,1999-01-01,Male
1617,1940-01-01,Male
1618,1969-01-01,Female
1619,1998-01-01,Female
1620,2001-01-01,Male
1621,1968-01-01,Male
1622,1967-01-01,Male
1623,1961-01-01,Female
1624,1988-01-01,Male
1625,1965-01-01,Male
1626,1905-01-01,Female
1627,1928-01-01,Female
1628,1999-01-01,Female
1629,1996-01-01,Female
1630,1971-01-01,Female
1631,1960-01-01,Female
1632,1984-01-01,Male
1633,2001-01-01,Female
1634,2000-01-01,Female
1635,1970-01-01,Female
1636,1980-01-01,Male
1637,1974-01-01,Female
1638,1994-01-01,Male
1639,1967-01-01,Female
1640,1958-01-01,Male
1641,1947-01-01,Male
1642,1978-01-01,Female
1643,1984-01-01,Female
1644,1982-01-01,Male
1645,1999-01-01,Female
1646,2001-01-01,Female
1647,1968-01-01,Male
1648,1977-01-01,Female
1649,1990-01-01,Male
1650,1976-01-01,Male
1651,1942-01-01,Male
1652,1999-01-01,0
1653,1969-01-01,Male
1654,1957-01-01,Female
1655,1952-01-01,Female
1656,1974-01-01,Female
1657,1963-01-01,Female
1658,1985-01-01,Male
1659,1978-01-01,Female
1660,1973-01-01,Female
1661,1975-01-01,Female
1662,1956-01-01,Female
1663,1996-01-01,Male
1664,1985-01-01,Female
1665,1954-01-01,Female
1666,1999-01-01,Male
1667,1942-01-01,Male
1668,1956-01-01,Female
1669,1969-01-01,Male
1670,1954-01-01,Female
1671,1977-01-01,Female
1672,1982-01-01,Female
1673,1999-01-01,Male
1674,1975-01-01,Male
1675,1975-01-01,Female
1676,1990-01-01,Male
1677,1958-01-01,Male
1678,1971-01-01,Female
1679,1972-01-01,Female
1680,2002-01-01,Female
1681,1999-01-01,Male
1682,1985-01-01,Male
1683,2000-01-01,Male
1684,1933-01-01,Female
1685,1936-01-01,Male
1686,1981-01-01,Female
1687,1989-01-01,Male
1688,1955-01-01,Female
1689,1972-01-01,Female
1690,1994-01-01,Male
1691,1970-01-01,Male
1692,1994-01-01,Female
1693,1956-01-01,Female
1694,1959-01-01,Female
1695,1996-01-01,Female
1696,1964-01-01,Male
1697,1977-01-01,Male
1698,1991-01-01,Female
1699,1967-01-01,Female
1700,1991-01-01,Male
1701,1979-01-01,Female
1702,1943-01-01,Female
1703,1983-01-01,Male
1704,1988-01-01,Male
1705,1984-01-01,Male
1706,1994-01-01,Male
1707,1948-01-01,Female
1708,1987-01-01,Male
1709,1938-01-01,Female
1710,1970-01-01,Male
1711,1970-01-01,Female
1712,1996-01-01,Female
1713,1977-01-01,Female
1714,1998-01-01,Male
1715,1970-01-01,Female
1716,1950-01-01,Female
1717,1982-01-01,Female
1718,2001-01-01,Female
1719,1967-01-01,Male
1720,1997-01-01,Male
1721,1958-01-01,Female
1722,1986-01-01,Female
1723,1965-01-01,Female
1724,1979-01-01,Female
1725,1989-01-01,Male
1726,1937-01-01,Female
1727,1996-01-01,Male
1728,1970-01-01,Male
1729,1998-01-01,Male
1730,1979-01-01,Female
1731,1937-01-01,Female
1732,2000-01-01,Female
1733,1992-01-01,Female
1734,1970-01-01,Male
1735,1997-01-01,Male
1736,1971-01-01,Male
1737,1932-01-01,Male
1738,1935-01-01,Female
1739,1943-01-01,Male
1740,1942-01-01,Male
1741,1979-01-01,Female
1742,1983-01-01,Female
1743,1994-01-01,Male
1744,2000-01-01,Male
1745,1964-01-01,Male
1746,1963-01-01,Female
1747,1955-01-01,Male
1748,1962-01-01,Female
1749,1953-01-01,Female
1750,1969-01-01,Female
1751,1999-01-01,Female
1752,1987-01-01,Male
1753,1995-01-01,Female
1754,1909-01-01,Female
1755,1976-01-01,Female
1756,1972-01-01,Female
1757,1983-01-01,Male
1758,1966-01-01,Male
1759,1994-01-01,Female
1760,1926-01-01,Female
1761,1956-01-01,Male
1762,1997-01-01,Female
1763,1953-01-01,Male
1764,1994-01-01,Female
1765,1936-01-01,Male
1766,1961-01-01,Male
1767,1997-01-01,Male
1768,2000-01-01,Female
1769,1955-01-01,Male
1770,1923-01-01,Male
1771,1997-01-01,Male
1772,1981-01-01,Male
1773,1959-01-01,Male
1774,1981-01-01,Female
1775,1949-01-01,Female
1776,1957-01-01,Female
1777,1970-01-01,Male
1778,1975-01-01,Male
1779,1937-01-01,Female
1780,1934-01-01,Male
1781,1999-01-01,Male
1782,1939-01-01,Female
1783,1980-01-01,Male
1784,1977-01-01,Female
1785,1977-01-01,Male
1786,1950-01-01,Male
1787,1992-01-01,Female
1788,1943-01-01,Male
1789,1972-01-01,Male
1790,1982-01-01,Female
1791,1971-01-01,Female
1792,1992-01-01,Female
1793,1994-01-01,Male
1794,1955-01-01,Male
1795,1997-01-01,Female
1796,1995-01-01,Female
1797,1987-01-01,Male
1798,1965-01-01,Male
1799,1970-01-01,Female
1800,1970-01-01,Female
1801,1960-01-01,Female
1802,2000-01-01,Female
1803,1933-01-01,Female
1804,2000-01-01,Female
1805,1979-01-01,Female
1806,1972-01-01,Female
1807,1961-01-01,Female
1808,1932-01-01,Male
1809,1988-01-01,Male
1810,1996-01-01,Male
1811,1994-01-01,Male
1812,1960-01-01,Male
1813,1994-01-01,Male
1814,1938-01-01,Female
1815,1980-01-01,Male
1816,1997-01-01,Male
1817,1969-01-01,Male
1818,1900-01-01,Female
1819,1991-01-01,Male
1820,1921-01-01,Male
1821,1996-01-01,Female
1822,1991-01-01,Female
1823,1957-01-01,Male
1824,1988-01-01,Female
1825,1921-01-01,Female
1826,1959-01-01,Male
1827,1975-01-01,Male
1828,1945-01-01,Female
1829,1994-01-01,Male
1830,1960-01-01,Female
1831,1997-01-01,Female
1832,1994-01-01,Male
1833,1991-01-01,Male
1834,1957-01-01,Female
1835,1934-01-01,Female
1836,1983-01-01,Male
1837,1952-01-01,Male
1838,1996-01-01,Female
1839,1953-01-01,Female
1840,1996-01-01,Male
1841,1972-01-01,Female
1842,1943-01-01,Female
1843,1981-01-01,Female
1844,1962-01-01,Male
1845,1949-01-01,Female
1846,2001-01-01,Female
1847,1930-01-01,Male
1848,1971-01-01,Female
1849,1955-01-01,Female
1850,1998-01-01,Male
1851,1999-01-01,Male
1852,1965-01-01,Female
1853,1998-01-01,Female
1854,1963-01-01,Female
1855,1968-01-01,Female
1856,1997-01-01,Male
1857,1963-01-01,Male
1858,1985-01-01,Male
1859,2000-01-01,Female
1860,1997-01-01,Male
1861,1953-01-01,Female
1862,1992-01-01,Male
1863,1972-01-01,Female
1864,1947-01-01,Female
1865,1980-01-01,Female
1866,1995-01-01,Male
1867,1972-01-01,Male
1868,1964-01-01,Female
1869,1993-01-01,Female
1870,2000-01-01,Male
1871,1999-01-01,Male
1872,1953-01-01,Female
1873,1999-01-01,Female
1874,1936-01-01,Female
1875,1991-01-01,Female
1876,1973-01-01,Female
1877,1974-01-01,Male
1878,1960-01-01,Female
1879,1982-01-01,Female
1880,1969-01-01,Male
1881,1992-01-01,Female
1882,1999-01-01,Female
1883,1959-01-01,Female
1884,1971-01-01,Female
1885,1985-01-01,Female
1886,1971-01-01,Female
1887,1979-01-01,Female
1888,1982-01-01,Female
1889,1998-01-01,Female
1890,1985-01-01,Female
1891,1978-01-01,Male
1892,2001-01-01,Female
1893,1971-01-01,Male
1894,1976-01-01,Female
1895,1984-01-01,Female
1896,1991-01-01,Male
1897,1968-01-01,Male
1898,1955-01-01,Female
1899,1959-01-01,Male
1900,1976-01-01,Female
1901,1996-01-01,Female
1902,1994-01-01,Male
1903,1973-01-01,Female
1904,1977-01-01,Male
1905,1994-01-01,Male
1906,1965-01-01,Male
1907,1991-01-01,Female
1908,1912-01-01,Female
1909,1985-01-01,Male
1910,1941-01-01,Male
1911,1993-01-01,Female
1912,1987-01-01,Male
1913,1982-01-01,Male
1914,1939-01-01,Female
1915,1973-01-01,Female
1916,1977-01-01,Female
1917,1978-01-01,Female
1918,1981-01-01,Female
1919,1941-01-01,Female
1920,1982-01-01,Male
1921,2000-01-01,Male
1922,1968-01-01,Male
1923,1922-01-01,Female
1924,1940-01-01,Female
1925,1962-01-01,Male
1926,1996-01-01,Female
1927,1990-01-01,Female
1928,1962-01-01,Female
1929,1988-01-01,Female
1930,2000-01-01,Male
1931,1969-01-01,Female
1932,1998-01-01,Male
1933,1969-01-01,Female
1934,1999-01-01,Male
1935,1956-01-01,Female
1936,1972-01-01,Female
1937,1992-01-01,Male
1938,1986-01-01,Female
1939,1941-01-01,Female
1940,1998-01-01,Female
1941,1990-01-01,Female
1942,1996-01-01,Male
1943,1996-01-01,Female
1944,1941-01-01,Male
1945,1984-01-01,Male
1946,1976-01-01,Male
1947,1968-01-01,Male
1948,1970-01-01,Female
1949,1971-01-01,Female
1950,1980-01-01,Female
1951,1974-01-01,Female
1952,2002-01-01,Male
1953,1994-01-01,Male
1954,1993-01-01,Female
1955,1967-01-01,Female
1956,1984-01-01,Female
1957,1968-01-01,Female
1958,1963-01-01,Female
1959,1940-01-01,Female
1960,1974-01-01,Male
1961,1994-01-01,Female
1962,1974-01-01,Female
1963,1932-01-01,Female
1964,1964-01-01,Female
1965,1968-01-01,Female
1966,1968-01-01,Male
1967,1954-01-01,Male
1968,1987-01-01,Male
1969,1920-01-01,Female
1970,1985-01-01,Male
1971,2002-01-01,Female
1972,1969-01-01,Female
1973,1970-01-01,Female
1974,1983-01-01,Male
1975,1998-01-01,Female
1976,1994-01-01,Male
1977,1977-01-01,Male
1978,1964-01-01,Female
1979,1983-01-01,Female
1980,1987-01-01,Female
1981,1926-01-01,Female
1982,1969-01-01,Female
1983,1996-01-01,Female
1984,2001-01-01,Female
1985,1993-01-01,Female
1986,1969-01-01,Female
1987,1942-01-01,Female
1988,1998-01-01,Female
1989,1982-01-01,Male
1990,1986-01-01,Female
1991,1976-01-01,Male
1992,1964-01-01,Female
1993,1959-01-01,Female
1994,1977-01-01,Female
1995,1976-01-01,Female
1996,1979-01-01,Female
1997,1930-01-01,Female
1998,1979-01-01,Female
1999,1953-01-01,Female
2000,1968-01-01,Female
2001,1946-01-01,Male
2002,1957-01-01,Female
2003,1993-01-01,Male
2004,1979-01-01,Female
2005,1914-01-01,Female
2006,1977-01-01,Female
2007,2001-01-01,Male
2008,1972-01-01,Female
2009,1968-01-01,Female
2010,1967-01-01,Female
2011,1994-01-01,Male
2012,1996-01-01,Male
2013,2001-01-01,Male
2014,1911-01-01,Female
2015,1998-01-01,Female
2016,1976-01-01,Female
2017,1997-01-01,Female
2018,1994-01-01,Male
2019,1987-01-01,Female
2020,1971-01-01,Female
2021,1970-01-01,Male
2022,2000-01-01,Female
2023,1993-01-01,Female
2024,1984-01-01,Male
2025,1954-01-01,Male
2026,1947-01-01,Female
2027,1970-01-01,Male
2028,1997-01-01,Male
2029,1958-01-01,Female
2030,1973-01-01,Female
2031,1981-01-01,Female
2032,1950-01-01,Female
2033,1981-01-01,Female
2034,1993-01-01,Female
2035,1997-01-01,Male
2036,1967-01-01,Female
2037,1965-01-01,Male
2038,1951-01-01,Male
2039,1980-01-01,Female
2040,2000-01-01,Female
2041,1996-01-01,Male
2042,1962-01-01,Male
2043,1946-01-01,Female
2044,1996-01-01,Female
2045,1994-01-01,Female
2046,1976-01-01,Male
2047,1968-01-01,Female
2048,1995-01-01,Female
2049,1978-01-01,Male
2050,1966-01-01,Male
2051,1981-01-01,Male
2052,1940-01-01,Female
2053,1965-01-01,Female
2054,1973-01-01,Male
2055,1952-01-01,Female
2056,1977-01-01,Male
2057,1931-01-01,Male
2058,1934-01-01,Male
2059,1984-01-01,Male
2060,1984-01-01,Female
2061,1966-01-01,Male
2062,1976-01-01,Male
2063,1979-01-01,Female
2064,2000-01-01,Female
2065,1972-01-01,Female
2066,1991-01-01,Female
2067,1992-01-01,Female
2068,1973-01-01,Female
2069,1978-01-01,Female
2070,1973-01-01,Female
2071,1978-01-01,Female
2072,1964-01-01,Female
2073,1952-01-01,Female
2074,1989-01-01,Female
2075,2001-01-01,Male
2076,1987-01-01,Female
2077,1975-01-01,Female
2078,1960-01-01,Female
2079,1981-01-01,Male
2080,1951-01-01,Male
